GAME_DATE,SEASON,TEAM_HOME,TEAM_AWAY,TARGET
2021-02-24,2020,0,1,1
2021-03-14,2020,0,2,1
2021-01-02,2020,0,2,0
2021-04-06,2020,0,3,1
2021-05-01,2020,0,4,1
2021-04-09,2020,0,4,1
2021-02-03,2020,0,5,0
2021-02-21,2020,0,6,1
2021-04-04,2020,0,7,1
2021-05-16,2020,0,8,1
2021-01-26,2020,0,9,1
2021-02-01,2020,0,10,0
2021-04-23,2020,0,11,1
2021-04-25,2020,0,12,1
2021-04-15,2020,0,12,0
2021-01-18,2020,0,13,1
2021-01-27,2020,0,14,0
2021-01-04,2020,0,15,0
2021-05-13,2020,0,16,1
2021-04-20,2020,0,16,1
2021-04-18,2020,0,17,1
2021-02-13,2020,0,17,0
2021-01-11,2020,0,18,1
2021-05-05,2020,0,19,1
2021-05-03,2020,0,20,1
2021-03-13,2020,0,21,1
2021-02-12,2020,0,22,0
2021-03-18,2020,0,23,1
2021-02-06,2020,0,24,1
2021-02-04,2020,0,25,0
2021-04-07,2020,0,26,0
2021-05-12,2020,0,27,1
2021-05-10,2020,0,27,1
2021-01-20,2020,0,28,1
2020-12-28,2020,0,28,1
2021-01-06,2020,0,29,0
2021-01-24,2020,1,2,1
2021-03-29,2020,1,3,0
2021-04-19,2020,1,4,0
2021-03-31,2020,1,5,0
2021-02-16,2020,1,6,1
2021-04-17,2020,1,7,1
2021-04-02,2020,1,8,1
2021-03-02,2020,1,9,1
2021-01-30,2020,1,10,0
2021-05-11,2020,1,11,0
2021-05-09,2020,1,11,0
2020-12-23,2020,1,12,1
2021-04-09,2020,1,13,1
2020-12-25,2020,1,14,0
2021-04-07,2020,1,15,1
2021-01-17,2020,1,15,0
2021-03-21,2020,1,16,1
2021-01-15,2020,1,16,1
2021-02-26,2020,1,17,1
2021-04-06,2020,1,18,0
2021-04-22,2020,1,19,1
2021-05-02,2020,1,20,0
2021-03-19,2020,1,21,0
2021-04-30,2020,1,22,1
2021-04-27,2020,1,23,0
2021-03-04,2020,1,24,1
2021-02-11,2020,1,24,1
2021-03-16,2020,1,25,0
2020-12-30,2020,1,26,1
2021-02-28,2020,1,27,1
2021-01-08,2020,1,27,1
2021-02-12,2020,1,28,0
2021-04-28,2020,1,29,1
2021-04-04,2020,1,29,1
2021-04-11,2020,2,3,0
2021-04-21,2020,2,4,1
2021-05-09,2020,2,5,0
2021-02-19,2020,2,6,0
2021-04-15,2020,2,7,0
2021-02-24,2020,2,8,1
2021-02-03,2020,2,9,0
2021-01-25,2020,2,10,0
2021-05-01,2020,2,11,0
2021-02-06,2020,2,12,0
2021-02-05,2020,2,12,0
2021-02-01,2020,2,13,1
2021-01-22,2020,2,14,1
2021-01-20,2020,2,14,1
2021-01-15,2020,2,15,1
2020-12-29,2020,2,15,0
2021-04-28,2020,2,16,0
2021-05-10,2020,2,17,0
2021-03-03,2020,2,17,0
2021-04-01,2020,2,18,0
2020-12-27,2020,2,18,1
2021-05-04,2020,2,19,0
2021-03-03,2020,3,4,0
2021-03-27,2020,3,5,1
2021-03-26,2020,3,6,0
2021-05-04,2020,3,7,1
2021-05-03,2020,3,7,0
2021-02-09,2020,3,8,1
2021-01-30,2020,3,8,0
2021-04-26,2020,3,9,1
2021-03-14,2020,3,9,1
2021-05-16,2020,3,10,0
2021-03-23,2020,3,10,1
2021-03-04,2020,3,11,0
2021-01-29,2020,3,12,1
2021-03-11,2020,3,13,0
2021-04-20,2020,3,14,0
2021-04-14,2020,3,15,0
2021-04-01,2020,3,16,0
2021-01-04,2020,3,17,0
2021-04-09,2020,3,18,1
2021-02-19,2020,3,19,0
2021-02-03,2020,3,19,1
2021-02-17,2020,3,20,0
2021-04-12,2020,3,21,1
2021-02-01,2020,3,21,0
2021-04-24,2020,3,22,0
2020-12-27,2020,3,22,1
2021-01-06,2020,3,23,0
2021-01-02,2020,3,24,1
2021-03-01,2020,3,25,1
2021-02-06,2020,3,26,1
2021-01-27,2020,3,27,1
2021-02-24,2020,3,28,1
2021-01-08,2020,3,29,0
2021-01-03,2020,4,5,1
2021-03-01,2020,4,6,0
2020-12-27,2020,4,7,0
2021-01-18,2020,4,8,1
2021-02-12,2020,4,9,0
2021-01-23,2020,4,10,0
2021-03-12,2020,4,11,0
2021-05-16,2020,4,12,1
2021-04-30,2020,4,12,0
2021-02-24,2020,4,13,1
2021-05-11,2020,4,14,0
2021-04-04,2020,4,14,1
2021-02-03,2020,4,15,0
2021-02-01,2020,4,15,1
2021-04-14,2020,4,16,0
2020-12-26,2020,4,17,0
2021-05-03,2020,4,18,0
2021-03-11,2020,4,18,0
2021-02-26,2020,4,19,0
2021-01-30,2020,4,20,0
2021-02-20,2020,4,21,1
2021-03-17,2020,4,22,0
2021-03-16,2020,4,23,1
2021-05-13,2020,4,24,1
2021-03-14,2020,4,24,1
2021-03-22,2020,4,25,0
2021-04-16,2020,4,26,0
2021-02-08,2020,4,27,0
2021-02-17,2020,4,28,1
2021-04-22,2020,4,29,1
2021-01-25,2020,5,6,0
2021-02-06,2020,5,7,1
2021-02-04,2020,5,7,0
2021-01-23,2020,5,8,0
2021-03-17,2020,5,9,1
2021-03-15,2020,5,9,0
2021-04-24,2020,5,10,1
2021-04-22,2020,5,10,1
2021-01-01,2020,5,11,1
2021-04-08,2020,5,12,1
2021-02-08,2020,5,13,1
2021-05-06,2020,5,14,1
2021-04-16,2020,5,15,0
2021-01-09,2020,5,16,1
2021-03-26,2020,5,17,0
2021-04-12,2020,5,18,0
2021-02-01,2020,5,19,0
2021-01-30,2020,5,19,0
2021-02-14,2020,5,20,0
2021-05-02,2020,5,21,0
2021-04-18,2020,5,21,0
2021-04-11,2020,5,22,0
2021-03-10,2020,5,22,1
2021-03-03,2020,5,23,1
2021-05-14,2020,5,24,1
2021-04-05,2020,5,25,1
2021-02-22,2020,5,26,1
2021-05-01,2020,5,27,1
2021-04-21,2020,5,28,1
2020-12-30,2020,5,29,0
2021-01-14,2020,6,7,1
2021-04-24,2020,6,8,1
2020-12-28,2020,6,8,1
2020-12-25,2020,6,9,0
2021-02-14,2020,6,10,1
2021-04-14,2020,6,11,1
2021-02-08,2020,6,12,0
2021-01-05,2020,6,13,1
2021-05-08,2020,6,14,0
2021-05-05,2020,6,15,1
2021-04-04,2020,6,16,1
2021-03-15,2020,6,17,1
2021-03-30,2020,6,18,1
2021-01-01,2020,6,19,0
2021-02-23,2020,6,20,1
2020-12-23,2020,6,21,0
2021-04-09,2020,6,22,1
2021-04-07,2020,6,22,1
2021-02-12,2020,6,23,1
2021-01-19,2020,6,23,1
2021-04-29,2020,6,24,1
2021-01-31,2020,6,25,1
2021-01-17,2020,6,25,0
2021-04-26,2020,6,26,1
2021-04-19,2020,6,26,1
2021-02-25,2020,6,27,0
2021-04-06,2020,6,28,1
2021-03-17,2020,6,29,1
2021-04-10,2020,7,8,1
2021-01-08,2020,7,9,1
2021-01-06,2020,7,9,0
2021-03-15,2020,7,10,0
2021-02-17,2020,7,11,1
2021-04-06,2020,7,12,1
2021-01-27,2020,7,13,1
2021-01-25,2020,7,13,1
2021-02-13,2020,7,14,0
2021-01-21,2020,7,15,0
2021-02-11,2020,7,16,1
2021-01-12,2020,7,17,0
2021-03-23,2020,7,18,0
2021-05-11,2020,7,19,1
2021-01-03,2020,7,20,1
2021-01-01,2020,7,20,0
2021-04-25,2020,7,21,1
2021-01-04,2020,7,21,1
2021-01-20,2020,7,22,1
2021-05-08,2020,7,23,1
2021-05-06,2020,7,23,1
2021-01-10,2020,7,24,1
2021-05-10,2020,7,25,1
2021-03-14,2020,7,25,1
2021-05-16,2020,7,26,1
2021-04-09,2020,7,27,0
2021-01-30,2020,7,28,1
2021-02-26,2020,7,29,1
2021-05-14,2020,8,9,1
2021-04-23,2020,8,9,0
2021-01-12,2020,8,10,0
2021-01-10,2020,8,10,0
2021-02-11,2020,8,11,0
2021-04-29,2020,8,12,1
2021-04-27,2020,8,13,0
2021-03-03,2020,8,14,0
2021-05-02,2020,8,15,0
2021-01-08,2020,8,16,1
2021-04-14,2020,8,17,0
2021-05-05,2020,8,18,0
2021-04-05,2020,8,19,0
2021-01-20,2020,8,19,0
2021-01-28,2020,8,20,1
2021-01-02,2020,8,21,1
2020-12-31,2020,8,21,1
2021-02-06,2020,8,22,0
2021-03-21,2020,8,23,0
2021-03-22,2020,8,24,1
2021-04-21,2020,8,25,0
2021-03-29,2020,8,26,0
2021-02-28,2020,8,26,0
2021-01-26,2020,8,27,1
2021-03-19,2020,8,28,0
2021-03-24,2020,8,29,0
2021-05-06,2020,9,10,1
2021-04-04,2020,9,10,1
2021-02-15,2020,9,11,1
2021-03-29,2020,9,12,1
2021-04-18,2020,9,13,1
2020-12-29,2020,9,13,1
2021-02-21,2020,9,14,0
2021-05-09,2020,9,15,0
2021-03-30,2020,9,16,0
2021-01-17,2020,9,17,1
2021-03-27,2020,9,18,1
2021-04-08,2020,9,19,1
2021-04-06,2020,9,20,1
2020-12-30,2020,9,20,1
2021-02-07,2020,9,21,0
2021-01-20,2020,9,21,1
2021-01-05,2020,9,22,0
2021-01-24,2020,9,23,1
2021-01-22,2020,9,23,1
2021-05-04,2020,9,24,1
2021-02-19,2020,9,25,1
2021-02-17,2020,9,25,0
2021-04-21,2020,9,26,1
2021-02-23,2020,9,27,1
2021-04-11,2020,9,28,1
2021-03-20,2020,9,29,1
2021-02-20,2020,10,11,0
2021-03-31,2020,10,12,0
2021-03-16,2020,10,13,1
2020-12-27,2020,10,13,1
2021-02-18,2020,10,14,0
2021-05-11,2020,10,15,1
2021-03-28,2020,10,16,1
2021-03-12,2020,10,17,1
2021-03-25,2020,10,18,0
2021-05-09,2020,10,19,1
2021-03-02,2020,10,19,0
2021-02-26,2020,10,20,1
2020-12-28,2020,10,20,0
2021-04-30,2020,10,21,0
2021-01-07,2020,10,22,0
2021-02-10,2020,10,23,1
2021-02-08,2020,10,23,1
2021-05-02,2020,10,24,0
2021-04-19,2020,10,25,0
2021-04-17,2020,10,25,1
2021-02-12,2020,10,26,1
2021-02-22,2020,10,27,0
2021-02-06,2020,10,28,1
2021-03-18,2020,10,29,1
2020-12-30,2020,11,12,1
2020-12-29,2020,11,12,0
2021-05-07,2020,11,13,1
2021-04-18,2020,11,14,1
2021-02-09,2020,11,15,1
2021-03-11,2020,11,16,1
2021-03-21,2020,11,17,0
2021-03-19,2020,11,17,0
2021-05-13,2020,11,18,1
2021-03-23,2020,11,19,0
2021-03-25,2020,11,20,0
2021-01-30,2020,11,21,1
2021-04-28,2020,11,22,1
2021-01-04,2020,11,23,1
2021-02-24,2020,11,24,1
2021-02-26,2020,11,25,1
2021-04-06,2020,11,26,0
2021-02-05,2020,11,27,1
2021-02-03,2020,11,27,0
2021-01-18,2020,11,28,1
2021-01-16,2020,11,28,0
2021-02-01,2020,11,29,0
2021-02-23,2020,12,13,1
2021-05-04,2020,12,14,1
2021-05-02,2020,12,14,1
2021-03-27,2020,12,15,0
2021-03-11,2020,12,15,1
2021-05-11,2020,12,16,1
2021-03-22,2020,12,17,1
2021-02-03,2020,12,17,1
2021-04-24,2020,12,18,1
2021-04-22,2020,12,18,1
2021-04-19,2020,12,19,0
2021-02-01,2020,12,20,1
2021-02-21,2020,12,21,1
2021-03-20,2020,12,22,1
2021-02-19,2020,12,23,1
2021-02-18,2020,12,24,0
2021-02-16,2020,12,24,0
2021-01-08,2020,12,25,0
2021-04-17,2020,12,26,0
2021-05-05,2020,12,27,1
2021-01-06,2020,12,28,1
2021-01-04,2020,12,28,1
2021-04-09,2020,12,29,0
2021-04-13,2020,13,14,0
2021-03-31,2020,13,15,1
2021-01-20,2020,13,16,0
2021-02-17,2020,13,17,0
2021-01-29,2020,13,18,0
2021-02-28,2020,13,19,0
2021-03-14,2020,13,20,1
2021-03-13,2020,13,20,0
2021-04-05,2020,13,21,1
2021-01-10,2020,13,22,1
2021-01-09,2020,13,22,0
2021-03-22,2020,13,23,0
2021-02-19,2020,13,24,0
2021-04-26,2020,13,25,1
2021-05-05,2020,13,26,0
2021-01-13,2020,13,26,0
2021-01-01,2020,13,27,0
2020-12-23,2020,13,28,1
2021-03-03,2020,13,29,0
2021-04-05,2020,14,15,1
2021-03-15,2020,14,15,1
2021-02-25,2020,14,16,1
2021-01-16,2020,14,16,1
2021-02-10,2020,14,17,1
2021-01-07,2020,14,18,1
2021-04-25,2020,14,19,1
2021-04-30,2020,14,20,0
2021-02-23,2020,14,21,1
2021-05-12,2020,14,22,1
2021-01-10,2020,14,23,0
2021-02-05,2020,14,24,0
2021-01-05,2020,14,25,1
2020-12-28,2020,14,26,0
2021-03-21,2020,14,27,1
2021-01-03,2020,14,27,0
2021-03-13,2020,14,28,1
2021-04-16,2020,14,29,1
2021-04-01,2020,14,29,1
2021-03-18,2020,15,16,1
2021-01-18,2020,15,16,1
2021-02-27,2020,15,17,1
2021-03-21,2020,15,18,0
2020-12-26,2020,15,18,0
2021-04-26,2020,15,19,0
2021-02-06,2020,15,20,1
2021-02-25,2020,15,21,1
2021-05-13,2020,15,22,1
2021-01-08,2020,15,23,0
2021-04-24,2020,15,24,1
2021-04-11,2020,15,24,1
2021-01-06,2020,15,25,1
2021-04-09,2020,15,26,1
2021-03-25,2020,15,27,1
2021-03-23,2020,15,27,1
2021-03-04,2020,15,28,1
2021-05-15,2020,15,29,1
2021-04-20,2020,15,29,1
2021-04-25,2020,16,17,0
2021-04-09,2020,16,17,0
2020-12-31,2020,16,18,0
2021-03-24,2020,16,19,1
2021-03-26,2020,16,20,0
2021-01-27,2020,16,21,0
2021-04-12,2020,16,22,0
2021-01-02,2020,16,23,0
2021-02-02,2020,16,24,0
2021-02-27,2020,16,25,0
2021-05-01,2020,16,26,1
2021-04-07,2020,16,27,0
2021-02-23,2020,16,28,0
2021-02-21,2020,16,28,1
2021-01-25,2020,16,29,1
2021-01-24,2020,16,29,0
2021-05-11,2020,17,18,1
2021-01-31,2020,17,18,0
2021-01-09,2020,17,19,0
2021-04-27,2020,17,20,0
2021-05-05,2020,17,21,0
2021-04-19,2020,17,22,0
2021-04-21,2020,17,23,1
2021-01-25,2020,17,24,1
2021-01-24,2020,17,24,0
2021-02-07,2020,17,25,0
2021-02-02,2020,17,26,1
2021-05-08,2020,17,27,0
2021-04-24,2020,17,28,1
2021-03-24,2020,17,28,1
2021-04-02,2020,17,29,0
2021-04-21,2020,18,19,0
2021-02-04,2020,18,20,0
2021-03-20,2020,18,21,1
2021-03-14,2020,18,22,1
2021-04-26,2020,18,23,1
2020-12-29,2020,18,24,1
2021-03-03,2020,18,25,1
2021-04-04,2020,18,26,0
2021-01-06,2020,18,27,1
2020-12-23,2020,18,27,1
2021-05-08,2020,18,28,1
2021-01-04,2020,18,29,1
2021-01-02,2020,18,29,1
2021-05-13,2020,19,20,1
2021-02-22,2020,19,20,1
2021-04-15,2020,19,21,1
2021-04-17,2020,19,22,0
2021-04-02,2020,19,23,1
2021-01-27,2020,19,23,0
2021-01-06,2020,19,24,1
2021-04-30,2020,19,25,1
2021-04-07,2020,19,25,1
2021-03-15,2020,19,26,1
2021-04-10,2020,19,27,1
2021-02-05,2020,19,28,1
2021-02-24,2020,19,29,0
2021-02-12,2020,20,2,1
2021-03-04,2020,20,21,1
2021-05-08,2020,20,22,1
2021-01-18,2020,20,22,0
2021-04-03,2020,20,23,1
2021-01-25,2020,20,23,0
2021-01-11,2020,20,24,1
2020-12-23,2020,20,25,0
2021-04-25,2020,20,26,0
2021-04-23,2020,20,26,0
2021-02-20,2020,20,27,0
2021-04-10,2020,20,28,1
2021-03-01,2020,20,29,1
2021-03-27,2020,21,2,1
2021-05-07,2020,21,22,0
2021-05-11,2020,21,23,1
2021-05-09,2020,21,23,1
2021-01-08,2020,21,24,0
2021-05-16,2020,21,25,0
2021-04-28,2020,21,25,0
2021-02-14,2020,21,26,0
2021-04-14,2020,21,27,0
2021-04-08,2020,21,28,0
2021-02-28,2020,21,29,0
2021-04-05,2020,22,2,0
2021-03-04,2020,22,23,0
2020-12-26,2020,22,24,1
2021-01-03,2020,22,25,0
2021-02-01,2020,22,26,0
2021-01-30,2020,22,26,0
2021-01-24,2020,22,27,1
2021-04-22,2020,22,28,1
2021-03-22,2020,22,29,0
2021-04-08,2020,23,2,0
2021-03-31,2020,23,24,1
2021-05-14,2020,23,25,0
2020-12-28,2020,23,25,0
2021-03-24,2020,23,26,0
2021-03-14,2020,23,26,1
2021-04-23,2020,23,27,0
2021-04-05,2020,23,28,0
2021-04-07,2020,23,29,0
2021-04-26,2020,24,2,1
2021-03-19,2020,24,25,0
2021-05-08,2020,24,26,0
2021-05-06,2020,24,27,0
2021-04-05,2020,24,27,1
2021-03-03,2020,24,28,0
2021-01-16,2020,24,29,1
2021-01-14,2020,24,29,1
2021-03-29,2020,25,2,1
2021-03-27,2020,25,26,1
2021-03-26,2020,25,26,1
2021-04-12,2020,25,27,0
2021-02-02,2020,25,28,1
2021-02-22,2020,25,29,1
2021-01-07,2020,26,2,0
2021-03-10,2020,26,27,1
2021-02-19,2020,26,28,1
2021-02-10,2020,26,29,1
2021-05-14,2020,27,2,1
2021-04-25,2020,27,2,1
